GyroX_degps,GyroY_degps,GyroZ_degps,AccX_g,AccY_g,AccZ_g,T_deg[0],SysTime_ms
-0.287956,-0.170431,-0.170226,-0.509768,0.775563,-0.390079,32.318115,23998.585000
-0.036766,-0.345153,0.238950,-0.516400,0.770504,-0.389830,32.318115,23998.590000
0.314713,-0.169096,0.214587,-0.522544,0.761829,-0.406209,32.324219,23998.595000
0.448114,0.223867,0.085761,-0.516824,0.755409,-0.400794,32.336426,23998.600000
0.064571,0.242522,-0.302906,-0.513287,0.758439,-0.404492,32.336426,23998.605000
-0.113488,0.164894,-0.318588,-0.507502,0.762342,-0.385318,32.336426,23998.610000
-0.362008,-0.180182,-0.098818,-0.509998,0.773422,-0.390001,32.342529,23998.615000
-0.290221,-0.385351,0.212831,-0.515643,0.769940,-0.393998,32.348633,23998.620000
0.463108,-0.001236,0.235349,-0.520568,0.764586,-0.403961,32.348633,23998.625000
0.246957,0.090679,0.075490,-0.513240,0.750914,-0.400754,32.348633,23998.630000
0.272597,0.291445,-0.321666,-0.512184,0.759185,-0.402962,32.324219,23998.635000
-0.427464,-0.051828,-0.278690,-0.507742,0.765176,-0.384673,32.312012,23998.640000
-0.246591,-0.048767,0.008930,-0.510227,0.774170,-0.392858,32.312012,23998.645000
-0.134779,-0.404620,0.251422,-0.514453,0.771384,-0.391290,32.312012,23998.650000
0.252230,-0.000465,0.139969,-0.520464,0.762668,-0.406407,32.305908,23998.655000
0.566842,0.152712,-0.025531,-0.515685,0.753612,-0.400244,32.305908,23998.660000
0.187669,0.240284,-0.244608,-0.511764,0.760095,-0.403808,32.305908,23998.665000
-0.089889,0.134878,-0.195253,-0.507689,0.763904,-0.384878,32.305908,23998.670000
-0.334517,-0.194221,-0.153716,-0.508925,0.774709,-0.392662,32.330322,23998.675000
-0.187886,-0.276896,0.261814,-0.512660,0.772907,-0.387869,32.330322,23998.680000
0.556617,0.090379,0.170159,-0.521886,0.761960,-0.408186,32.330322,23998.685000
0.356955,0.144277,0.057455,-0.515673,0.754062,-0.400769,32.330322,23998.690000
0.155149,0.295915,-0.251217,-0.511835,0.758899,-0.405430,32.360840,23998.695000
-0.382704,0.054014,-0.266054,-0.506832,0.766942,-0.385417,32.360840,23998.700000
-0.471669,-0.193622,0.021535,-0.508507,0.772362,-0.390494,32.360840,23998.705000
-0.150699,-0.302399,0.268561,-0.514223,0.773390,-0.390951,32.360840,23998.710000
0.197368,-0.085659,0.258700,-0.520865,0.761135,-0.405961,32.366943,23998.715000
0.500625,0.157901,0.063637,-0.515759,0.750856,-0.403046,32.366943,23998.720000
0.232805,0.262576,-0.357595,-0.512990,0.764256,-0.399308,32.366943,23998.725000
-0.356527,0.114926,-0.169035,-0.506298,0.765473,-0.388659,32.366943,23998.730000
-0.295428,-0.182045,-0.114832,-0.508611,0.774780,-0.388460,32.360840,23998.735000
-0.131006,-0.314001,0.292390,-0.514405,0.770966,-0.391242,32.360840,23998.740000
0.305145,-0.075519,0.214334,-0.521167,0.761752,-0.407230,32.360840,23998.745000
0.307602,0.076752,0.076864,-0.514949,0.757418,-0.394035,32.348633,23998.750000
0.270976,0.410534,-0.277934,-0.511557,0.757637,-0.406692,32.318115,23998.755000
-0.312746,-0.041957,-0.252765,-0.507316,0.765134,-0.383646,32.318115,23998.760000
-0.337244,-0.233133,-0.022224,-0.510708,0.775724,-0.391890,32.318115,23998.765000
-0.093301,-0.200243,0.272658,-0.515524,0.769525,-0.390338,32.318115,23998.770000
0.222605,-0.097883,0.311870,-0.522355,0.760633,-0.403440,32.324219,23998.775000
0.416599,0.189193,-0.034775,-0.516529,0.756523,-0.401601,32.324219,23998.780000
0.024647,0.236206,-0.315530,-0.513295,0.759964,-0.406363,32.324219,23998.785000
-0.372931,0.062041,-0.181070,-0.508792,0.761265,-0.385756,32.336426,23998.790000
-0.348435,-0.133642,-0.069302,-0.510332,0.774858,-0.390131,32.336426,23998.795000
-0.293858,-0.286506,0.227288,-0.514746,0.771830,-0.390968,32.336426,23998.800000
0.356176,-0.052215,0.259289,-0.521258,0.761218,-0.405040,32.336426,23998.805000
0.331151,0.141659,0.033525,-0.517699,0.759003,-0.397348,32.366943,23998.810000
0.284397,0.320645,-0.233691,-0.514401,0.754947,-0.409966,32.366943,23998.815000
-0.191032,0.027407,-0.314345,-0.505964,0.762592,-0.384626,32.366943,23998.820000
-0.279720,-0.136312,0.063827,-0.507284,0.777054,-0.391680,32.366943,23998.825000
-0.053989,-0.155331,0.179972,-0.514549,0.772690,-0.389132,32.336426,23998.830000
0.202880,-0.170787,0.305612,-0.522137,0.761262,-0.409493,32.336426,23998.835000
0.435528,0.054945,0.047582,-0.516431,0.757379,-0.398911,32.336426,23998.840000
0.145035,0.265879,-0.169559,-0.512604,0.751879,-0.407451,32.336426,23998.845000
0.094423,0.281576,-0.372425,-0.508005,0.767295,-0.382391,32.373047,23998.850000
-0.501253,-0.166926,-0.084420,-0.505120,0.772514,-0.393871,32.373047,23998.855000
-0.173205,-0.316110,0.116010,-0.515038,0.772964,-0.387266,32.373047,23998.860000
0.453625,-0.024780,0.273193,-0.523268,0.762188,-0.406627,32.360840,23998.865000
0.280387,0.123300,0.006058,-0.514604,0.754482,-0.401233,32.324219,23998.870000
0.201896,0.348625,-0.273580,-0.511062,0.759770,-0.403953,32.324219,23998.875000
-0.194034,-0.084196,-0.264645,-0.507454,0.761609,-0.387272,32.324219,23998.880000
-0.398025,-0.169565,-0.032407,-0.507220,0.777218,-0.387658,32.318115,23998.885000
-0.106500,-0.278936,0.243200,-0.513818,0.771510,-0.390461,32.318115,23998.890000
0.226923,-0.159646,0.393847,-0.521963,0.762578,-0.408596,32.318115,23998.895000
0.432737,0.098446,0.041651,-0.514279,0.755468,-0.399639,32.318115,23998.900000
0.196317,0.281545,-0.264889,-0.511832,0.755826,-0.406617,32.330322,23998.905000
-0.126540,0.100915,-0.362688,-0.506476,0.763907,-0.384195,32.336426,23998.910000
-0.410599,-0.236146,-0.099872,-0.507259,0.773121,-0.393600,32.336426,23998.915000
-0.202969,-0.334703,0.176745,-0.514813,0.774207,-0.388730,32.336426,23998.920000
0.276780,-0.070152,0.201962,-0.520899,0.760318,-0.406129,32.342529,23998.925000
0.277574,0.087695,0.128803,-0.515736,0.754468,-0.399833,32.342529,23998.930000
0.205903,0.298797,-0.191618,-0.512592,0.761357,-0.403496,32.342529,23998.935000
-0.085296,0.194293,-0.300434,-0.506723,0.762432,-0.387211,32.342529,23998.940000
-0.372380,0.017688,-0.072879,-0.508566,0.774706,-0.390496,32.342529,23998.945000
-0.167066,-0.238373,0.221337,-0.513684,0.773353,-0.389599,32.342529,23998.950000
0.032846,-0.146267,0.287162,-0.521776,0.760108,-0.407045,32.342529,23998.955000
0.446699,0.200972,0.024353,-0.517605,0.757773,-0.395886,32.342529,23998.960000
0.185530,0.322674,-0.314876,-0.511804,0.757385,-0.406451,32.342529,23998.965000
-0.251761,0.043834,-0.301114,-0.507798,0.763122,-0.386869,32.342529,23998.970000
-0.332536,-0.054182,-0.153769,-0.508994,0.777331,-0.390381,32.342529,23998.975000
0.375523,0.042309,0.136903,-0.515670,0.758484,-0.396652,32.360840,23998.990000
0.141342,0.315566,-0.157974,-0.515472,0.751042,-0.412030,32.360840,23998.995000
-0.406168,-0.113652,-0.082290,-0.507908,0.774100,-0.393978,32.354736,23999.005000
-0.093297,-0.117286,0.114764,-0.514321,0.776218,-0.387493,32.354736,23999.010000
0.083635,-0.177176,0.215259,-0.520014,0.762047,-0.405983,32.354736,23999.015000
0.498234,0.184064,0.040160,-0.518100,0.760158,-0.399839,32.354736,23999.020000
0.021599,0.241533,-0.198603,-0.514871,0.751985,-0.408314,32.354736,23999.025000
0.026798,0.154677,-0.277357,-0.506123,0.764114,-0.385282,32.354736,23999.030000
-0.293810,-0.068675,-0.085659,-0.506087,0.773117,-0.389421,32.354736,23999.035000
-0.349313,-0.426519,0.161814,-0.515619,0.774904,-0.391147,32.342529,23999.040000
0.334056,-0.069714,0.223723,-0.521731,0.760525,-0.409159,32.336426,23999.045000
0.432693,0.025725,0.053404,-0.516520,0.760171,-0.399399,32.336426,23999.050000
0.180736,0.158569,-0.189181,-0.513992,0.752112,-0.405775,32.336426,23999.055000
-0.051138,0.220817,-0.287954,-0.508688,0.767177,-0.384811,32.342529,23999.060000
-0.587393,-0.241071,-0.071698,-0.503840,0.774577,-0.391606,32.348633,23999.065000
-0.007972,-0.218906,0.195659,-0.513039,0.773275,-0.389176,32.348633,23999.070000
0.111648,-0.346466,0.294912,-0.521501,0.761502,-0.405165,32.348633,23999.075000
0.434370,0.236158,0.032822,-0.518304,0.757074,-0.400657,32.379150,23999.080000
0.216435,0.281645,-0.162154,-0.513970,0.754527,-0.405440,32.379150,23999.085000
-0.044993,0.139764,-0.299490,-0.506439,0.765012,-0.385895,32.379150,23999.090000
-0.402582,-0.063412,-0.134894,-0.507956,0.769817,-0.390563,32.379150,23999.095000
-0.338803,-0.336208,0.185393,-0.514432,0.776011,-0.386237,32.342529,23999.100000
0.203153,-0.109342,0.276360,-0.521464,0.756747,-0.408993,32.342529,23999.105000
0.327290,0.220588,-0.057279,-0.518602,0.763432,-0.394969,32.342529,23999.110000
0.161838,0.187984,-0.253924,-0.513497,0.753019,-0.406209,32.342529,23999.115000
0.022933,0.239305,-0.265855,-0.506938,0.766854,-0.384278,32.373047,23999.120000
-0.409965,-0.207059,-0.029716,-0.508080,0.771415,-0.389182,32.373047,23999.125000
-0.080292,-0.123084,0.167655,-0.514979,0.776410,-0.385473,32.373047,23999.130000
0.208457,-0.266584,0.317508,-0.520633,0.759207,-0.406567,32.373047,23999.135000
-0.105332,0.121062,-0.286199,-0.508896,0.766108,-0.384411,32.336426,23999.150000
-0.333423,-0.162515,-0.086512,-0.505196,0.768613,-0.391441,32.336426,23999.155000
-0.307219,-0.391429,0.206587,-0.514713,0.776627,-0.386651,32.336426,23999.160000
0.259572,-0.170433,0.347833,-0.521608,0.761299,-0.405861,32.336426,23999.165000
0.535567,0.251352,0.040925,-0.515986,0.761450,-0.399873,32.336426,23999.170000
0.287568,0.213046,-0.327139,-0.512896,0.751877,-0.407174,32.330322,23999.175000
-0.051233,0.182655,-0.267484,-0.507131,0.764642,-0.384373,32.330322,23999.180000
-0.372958,-0.203667,-0.110723,-0.507625,0.773892,-0.390355,32.330322,23999.185000
-0.154850,-0.206122,0.189440,-0.513987,0.773393,-0.388916,32.330322,23999.190000
-0.003332,-0.263836,0.382902,-0.520122,0.761511,-0.404727,32.342529,23999.195000
0.530652,0.137054,0.149070,-0.519281,0.761586,-0.398687,32.348633,23999.200000
0.272120,0.320001,-0.193048,-0.514716,0.750963,-0.409452,32.348633,23999.205000
-0.337817,0.031415,-0.323542,-0.507473,0.763736,-0.385151,32.348633,23999.210000
-0.229255,-0.055853,-0.136837,-0.505028,0.772966,-0.392732,32.360840,23999.215000
-0.189567,-0.331595,0.209220,-0.513978,0.772566,-0.388912,32.360840,23999.220000
0.212944,-0.106510,0.340902,-0.521639,0.761989,-0.404556,32.360840,23999.225000
0.520848,0.146383,0.067006,-0.518670,0.759413,-0.399690,32.360840,23999.230000
0.222262,0.243677,-0.153226,-0.512500,0.751913,-0.406427,32.373047,23999.235000
0.133830,0.278818,-0.330645,-0.507217,0.763936,-0.383759,32.373047,23999.240000
-0.500623,-0.134618,-0.119509,-0.506949,0.769626,-0.393469,32.373047,23999.245000
-0.258792,-0.145385,0.154884,-0.513125,0.779422,-0.385264,32.373047,23999.250000
0.028010,-0.259453,0.257889,-0.519120,0.759965,-0.410396,32.373047,23999.255000
0.344524,0.084014,-0.036323,-0.517436,0.760855,-0.398641,32.373047,23999.260000
0.194573,0.199909,-0.191804,-0.514551,0.749103,-0.405297,32.373047,23999.265000
-0.110345,0.159679,-0.347731,-0.506983,0.768868,-0.384644,32.373047,23999.270000
-0.254370,-0.129673,-0.032080,-0.504250,0.769565,-0.393653,32.360840,23999.275000
-0.296542,-0.305759,0.086945,-0.513518,0.775148,-0.384791,32.360840,23999.280000
0.110786,-0.304831,0.192581,-0.520305,0.760485,-0.407048,32.360840,23999.285000
0.614481,0.185607,0.004788,-0.518964,0.761668,-0.398231,32.354736,23999.290000
0.279211,0.180278,-0.213292,-0.513210,0.749816,-0.405352,32.342529,23999.295000
0.030086,0.318156,-0.330046,-0.506852,0.767235,-0.386518,32.342529,23999.300000
-0.547463,-0.150369,-0.070863,-0.505609,0.766520,-0.394178,32.342529,23999.305000
-0.231300,-0.147887,0.102910,-0.513814,0.778065,-0.385243,32.354736,23999.310000
0.029206,-0.385412,0.363247,-0.518483,0.759340,-0.404158,32.373047,23999.315000
0.483542,0.219129,0.033940,-0.518502,0.762450,-0.398908,32.373047,23999.320000
0.371858,0.126352,-0.228710,-0.514537,0.753826,-0.405455,32.373047,23999.325000
-0.092430,0.057568,-0.335553,-0.508112,0.764475,-0.387727,32.354736,23999.330000
-0.195737,-0.040671,-0.209188,-0.506436,0.770489,-0.389515,32.342529,23999.335000
-0.413116,-0.243434,0.131035,-0.513682,0.776470,-0.386992,32.342529,23999.340000
0.174378,-0.138799,0.278638,-0.519914,0.756788,-0.403588,32.342529,23999.345000
0.632832,0.209662,-0.050370,-0.521111,0.763666,-0.399538,32.366943,23999.350000
0.120064,0.134179,-0.070624,-0.514020,0.748009,-0.410371,32.366943,23999.355000
0.095228,0.290508,-0.404561,-0.508254,0.766598,-0.383863,32.366943,23999.360000
-0.502583,-0.207416,-0.137015,-0.504880,0.765818,-0.391798,32.366943,23999.365000
-0.197574,-0.211657,0.144632,-0.515346,0.777193,-0.387514,32.373047,23999.370000
-0.049469,-0.303973,0.250339,-0.520863,0.763551,-0.403111,32.373047,23999.375000
0.439958,0.180635,0.056364,-0.518116,0.764793,-0.398572,32.373047,23999.380000
0.313419,0.172216,-0.209557,-0.514831,0.746266,-0.404736,32.373047,23999.385000
-0.162812,0.095095,-0.416122,-0.508704,0.767258,-0.384120,32.342529,23999.390000
-0.278521,-0.027535,-0.126262,-0.508021,0.768349,-0.392848,32.342529,23999.395000
-0.090824,-0.155470,0.146995,-0.513635,0.777083,-0.385648,32.342529,23999.400000
-0.005195,-0.237306,0.333153,-0.518546,0.761197,-0.405708,32.342529,23999.405000
0.517228,0.166032,0.110734,-0.522510,0.763173,-0.400960,32.324219,23999.410000
0.088194,0.063931,-0.153156,-0.513755,0.744527,-0.410456,32.324219,23999.415000
0.192583,0.331626,-0.364440,-0.507120,0.770065,-0.384653,32.324219,23999.420000
-0.583413,-0.153222,-0.138899,-0.506753,0.767827,-0.394528,32.342529,23999.425000
-0.318589,-0.201201,0.133132,-0.512396,0.775775,-0.387487,32.379150,23999.430000
-0.053473,-0.193312,0.270645,-0.519319,0.761259,-0.402100,32.379150,23999.435000
0.455633,0.116219,0.141559,-0.519968,0.763059,-0.401015,32.379150,23999.440000
0.341237,0.323239,-0.077483,-0.513110,0.746857,-0.406933,32.379150,23999.445000
0.000195,0.177860,-0.266324,-0.507858,0.768120,-0.383688,32.373047,23999.450000
-0.417578,-0.176854,-0.205314,-0.505363,0.763640,-0.393235,32.373047,23999.455000
-0.207184,-0.319234,0.088937,-0.515059,0.777598,-0.384131,32.373047,23999.460000
0.119967,-0.252992,0.286291,-0.519714,0.759996,-0.406019,32.354736,23999.465000
0.501491,0.160705,0.037317,-0.519886,0.763104,-0.399473,32.342529,23999.470000
0.015055,0.089342,-0.122699,-0.514142,0.750057,-0.405739,32.342529,23999.475000
0.101592,0.310005,-0.299216,-0.508669,0.770022,-0.390015,32.342529,23999.480000
-0.487155,-0.230858,-0.157125,-0.506838,0.764336,-0.393478,32.330322,23999.485000
-0.004809,0.110778,0.110730,-0.512996,0.779677,-0.385837,32.330322,23999.490000
0.020000,-0.400892,0.412766,-0.519127,0.761966,-0.402021,32.330322,23999.495000
0.434658,0.232646,0.044533,-0.519358,0.762250,-0.400928,32.330322,23999.500000
0.320553,0.246267,-0.013597,-0.513243,0.749203,-0.405600,32.324219,23999.505000
0.004558,0.212683,-0.315966,-0.508451,0.766326,-0.387901,32.324219,23999.510000
-0.368277,-0.136048,-0.204233,-0.507392,0.766631,-0.393164,32.324219,23999.515000
-0.242784,-0.217609,0.003295,-0.512223,0.777546,-0.385130,32.324219,23999.520000
-0.126431,-0.310897,0.327518,-0.520398,0.762525,-0.403423,32.397461,23999.525000
0.570473,0.252624,0.000764,-0.521492,0.766321,-0.396001,32.397461,23999.530000
0.124541,0.114585,-0.146592,-0.513688,0.748912,-0.410683,32.397461,23999.535000
0.359328,0.360548,-0.378278,-0.508770,0.768195,-0.384845,32.397461,23999.540000
-0.450207,-0.209809,-0.150471,-0.505674,0.763108,-0.393855,32.354736,23999.545000
-0.192864,-0.033287,0.030628,-0.513530,0.780490,-0.385804,32.354736,23999.550000
-0.172720,-0.335309,0.355791,-0.519956,0.760964,-0.399271,32.354736,23999.555000
0.412899,0.030948,0.149455,-0.521250,0.766953,-0.399784,32.354736,23999.560000
0.346001,0.186437,-0.118199,-0.516097,0.747129,-0.408631,32.360840,23999.565000
-0.036748,0.149068,-0.401566,-0.508316,0.766276,-0.386428,32.360840,23999.570000
-0.457743,-0.011012,-0.250157,-0.506177,0.765971,-0.390528,32.360840,23999.575000
-0.297236,-0.101809,0.072151,-0.513823,0.775318,-0.387647,32.348633,23999.580000
-0.231978,-0.246390,0.415759,-0.519521,0.764301,-0.399792,32.324219,23999.585000
0.506667,0.084490,0.087175,-0.520432,0.762941,-0.400668,32.324219,23999.590000
0.111554,0.066362,-0.041552,-0.513522,0.746452,-0.406910,32.324219,23999.595000
0.356014,0.435531,-0.352065,-0.508545,0.769930,-0.384724,32.342529,23999.600000
-0.381165,0.003047,-0.067229,-0.505574,0.764712,-0.393404,32.348633,23999.605000
-0.240307,-0.145211,0.117314,-0.513367,0.775565,-0.386212,32.348633,23999.610000
0.011740,-0.222562,0.342294,-0.518803,0.762332,-0.400139,32.348633,23999.615000
0.296624,0.081734,0.178924,-0.520899,0.765773,-0.402382,32.342529,23999.620000
0.288441,0.147530,-0.101953,-0.513707,0.749611,-0.406787,32.336426,23999.625000
-0.158170,0.211534,-0.395598,-0.508415,0.767889,-0.389849,32.336426,23999.630000
-0.674251,-0.165575,-0.196461,-0.507180,0.768022,-0.390268,32.336426,23999.635000
0.030904,-0.048268,-0.019908,-0.513331,0.777212,-0.386579,32.330322,23999.640000
0.050127,-0.213383,0.310975,-0.519485,0.761468,-0.400525,32.330322,23999.645000
0.539220,0.175600,0.029385,-0.519650,0.763772,-0.402885,32.330322,23999.650000
0.174228,0.085212,-0.136655,-0.514267,0.747468,-0.404973,32.330322,23999.655000
0.185692,0.387021,-0.341228,-0.508210,0.766581,-0.392976,32.348633,23999.660000
-0.394943,-0.055301,-0.079201,-0.506398,0.765359,-0.391470,32.348633,23999.665000
-0.299945,-0.247754,0.101408,-0.514773,0.775274,-0.388930,32.348633,23999.670000
-0.004211,-0.280726,0.298125,-0.518304,0.763569,-0.400859,32.348633,23999.675000
0.301059,-0.039981,0.132353,-0.520197,0.761133,-0.403017,32.366943,23999.680000
0.232811,0.170513,-0.088558,-0.515570,0.751230,-0.404261,32.366943,23999.685000
0.097525,0.391723,-0.281797,-0.509762,0.769600,-0.390199,32.366943,23999.690000
-0.513854,-0.094437,-0.052578,-0.505401,0.763223,-0.389738,32.366943,23999.695000
-0.064791,-0.140093,0.027691,-0.514835,0.778265,-0.383685,32.318115,23999.700000
-0.272758,-0.380497,0.344773,-0.518473,0.760737,-0.399975,32.318115,23999.705000
0.480214,0.242375,-0.050921,-0.521623,0.764166,-0.400735,32.318115,23999.710000
0.288530,0.053432,0.038438,-0.513619,0.748995,-0.406867,32.342529,23999.715000
0.242461,0.339085,-0.427621,-0.508740,0.766480,-0.389241,32.391357,23999.720000
-0.404751,-0.156576,-0.146553,-0.507062,0.762967,-0.391930,32.391357,23999.725000
-0.232617,-0.199544,0.032727,-0.512567,0.776429,-0.387286,32.391357,23999.730000
-0.065655,-0.269931,0.331843,-0.519308,0.764007,-0.398156,32.354736,23999.735000
0.363326,0.029980,0.180461,-0.521298,0.765768,-0.401050,32.336426,23999.740000
0.238165,0.231301,-0.070967,-0.514280,0.744889,-0.409001,32.336426,23999.745000
0.116074,0.217501,-0.401163,-0.509322,0.764964,-0.388653,32.336426,23999.750000
-0.528878,-0.079827,-0.140629,-0.506947,0.763842,-0.393887,32.336426,23999.755000
-0.162487,-0.102867,-0.006681,-0.512195,0.778575,-0.386591,32.336426,23999.760000
-0.077262,-0.299441,0.346183,-0.516820,0.763209,-0.399606,32.336426,23999.765000
0.646536,0.159539,0.005500,-0.520795,0.764947,-0.399575,32.336426,23999.770000
0.163503,0.017845,-0.046187,-0.514379,0.748744,-0.409200,32.360840,23999.775000
0.221230,0.390798,-0.387161,-0.507370,0.768058,-0.390756,32.360840,23999.780000
-0.410960,-0.066599,-0.137958,-0.506260,0.763012,-0.389637,32.360840,23999.785000
-0.270373,-0.176967,0.046525,-0.513498,0.778519,-0.386617,32.360840,23999.790000
-0.092546,-0.258786,0.366311,-0.518814,0.765490,-0.398753,32.354736,23999.795000
0.318300,0.018328,0.126862,-0.520983,0.764130,-0.403522,32.354736,23999.800000
0.302335,0.187827,0.026979,-0.513869,0.746278,-0.405856,32.354736,23999.805000
0.154367,0.326370,-0.470512,-0.509327,0.768375,-0.391087,32.354736,23999.810000
-0.463019,-0.218997,-0.095171,-0.503957,0.765532,-0.389257,32.360840,23999.815000
-0.119789,-0.087595,0.003067,-0.512679,0.774547,-0.389124,32.360840,23999.820000
-0.027179,-0.242813,0.277136,-0.517479,0.763602,-0.395794,32.360840,23999.825000
0.269556,0.131045,0.204619,-0.521998,0.764002,-0.405497,32.360840,23999.830000
0.323878,0.223917,-0.054426,-0.514355,0.750289,-0.403419,32.391357,23999.835000
0.380947,0.439034,-0.328102,-0.506942,0.767935,-0.391435,32.391357,23999.840000
